"id","AREA_5000","CIUDAD_AUTO","PROVINCIA","REGION","ZONA","VIVIENDA","PERIODO","TIPO_VI","JEFEHOGAR"
"22830","Urbano","NA","Pichincha","Sierra","13","3","Sep-14","Casa / villa","Jefe de hogar"
"22831","Urbano","NA","Pichincha","Sierra","13","4","Sep-14","Casa / villa","NA"
"22832","Urbano","NA","Pichincha","Sierra","13","5","Sep-14","Casa / villa","Jefe de hogar"
"22833","Urbano","NA","Pichincha","Sierra","13","6","Sep-14","Departamento en casa o edificio","NA"
"22834","Urbano","NA","Pichincha","Sierra","13","7","Sep-14","Casa / villa","NA"
"22835","Urbano","NA","Pichincha","Sierra","13","8","Sep-14","Casa / villa","NA"
"22836","Urbano","NA","Pichincha","Sierra","13","9","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22837","Urbano","NA","Pichincha","Sierra","13","10","Sep-14","Casa / villa","Jefe de hogar"
"22838","Urbano","NA","Pichincha","Sierra","13","11","Sep-14","Casa / villa","NA"
"22839","Urbano","NA","Pichincha","Sierra","13","12","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22840","Urbano","NA","Pichincha","Sierra","13","1","Oct-14","Casa / villa","Jefe de hogar"
"22841","Urbano","NA","Pichincha","Sierra","13","2","Oct-14","Mediagua","NA"
"22842","Urbano","NA","Pichincha","Sierra","13","3","Oct-14","Casa / villa","Otros miembros del hogar"
"22843","Urbano","NA","Pichincha","Sierra","13","4","Oct-14","Casa / villa","NA"
"22844","Urbano","NA","Pichincha","Sierra","13","5","Oct-14","Casa / villa","Otros miembros del hogar"
"22845","Urbano","NA","Pichincha","Sierra","13","6","Oct-14","Casa / villa","NA"
"22846","Urbano","NA","Pichincha","Sierra","13","7","Oct-14","Casa / villa","Cónyuge"
"22847","Urbano","NA","Pichincha","Sierra","13","8","Oct-14","Casa / villa","NA"
"22848","Urbano","NA","Pichincha","Sierra","13","9","Oct-14","Departamento en casa o edificio","Jefe y otras personas"
"22849","Urbano","NA","Pichincha","Sierra","13","10","Oct-14","Casa / villa","Jefe de hogar"
"22850","Urbano","NA","Pichincha","Sierra","13","11","Oct-14","Departamento en casa o edificio","NA"
"22851","Urbano","NA","Pichincha","Sierra","13","12","Oct-14","Departamento en casa o edificio","NA"
"22852","Urbano","NA","Pichincha","Sierra","13","1","Oct-14","Departamento en casa o edificio","NA"
"22853","Urbano","NA","Pichincha","Sierra","13","2","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"22854","Urbano","NA","Pichincha","Sierra","13","3","Oct-14","Casa / villa","Jefe de hogar"
"22855","Urbano","NA","Pichincha","Sierra","13","4","Oct-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"22856","Urbano","NA","Pichincha","Sierra","13","5","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"22857","Urbano","NA","Pichincha","Sierra","13","6","Oct-14","Casa / villa","Cónyuge"
"22858","Urbano","NA","Pichincha","Sierra","13","7","Oct-14","Casa / villa","NA"
"22859","Urbano","NA","Pichincha","Sierra","13","8","Oct-14","Departamento en casa o edificio","NA"
"22860","Urbano","NA","Pichincha","Sierra","13","9","Oct-14","Departamento en casa o edificio","NA"
"22861","Urbano","NA","Pichincha","Sierra","13","10","Oct-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"22862","Urbano","NA","Pichincha","Sierra","13","11","Oct-14","Cuarto en casa de inquilinato","NA"
"22863","Urbano","NA","Pichincha","Sierra","13","12","Oct-14","Mediagua","Jefe de hogar"
"22864","Urbano","NA","Pichincha","Sierra","17","1","Oct-14","Casa / villa","NA"
"22865","Urbano","NA","Pichincha","Sierra","17","2","Oct-14","Departamento en casa o edificio","NA"
"22866","Urbano","NA","Pichincha","Sierra","17","3","Oct-14","Cuarto en casa de inquilinato","Cónyuge"
"22867","Urbano","NA","Pichincha","Sierra","17","4","Oct-14","Casa / villa","NA"
"22868","Urbano","NA","Pichincha","Sierra","17","5","Oct-14","Departamento en casa o edificio","NA"
"22869","Urbano","NA","Pichincha","Sierra","17","6","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"22870","Urbano","NA","Pichincha","Sierra","17","7","Oct-14","Departamento en casa o edificio","NA"
"22871","Urbano","NA","Pichincha","Sierra","17","8","Oct-14","Departamento en casa o edificio","NA"
"22872","Urbano","NA","Pichincha","Sierra","17","9","Oct-14","Cuarto en casa de inquilinato","NA"
"22873","Urbano","NA","Pichincha","Sierra","17","10","Oct-14","Departamento en casa o edificio","NA"
"22874","Urbano","NA","Pichincha","Sierra","17","11","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"22875","Urbano","NA","Pichincha","Sierra","17","12","Oct-14","Casa / villa","Jefe de hogar"
"22876","Urbano","NA","Pichincha","Sierra","21","1","Oct-14","Casa / villa","Jefe de hogar"
"22877","Urbano","NA","Pichincha","Sierra","21","2","Oct-14","Casa / villa","NA"
"22878","Urbano","NA","Pichincha","Sierra","21","3","Oct-14","Casa / villa","Jefe de hogar"
"22879","Urbano","NA","Pichincha","Sierra","21","4","Oct-14","Casa / villa","NA"
"22880","Urbano","NA","Pichincha","Sierra","21","5","Oct-14","Casa / villa","NA"
"22881","Urbano","NA","Pichincha","Sierra","21","6","Oct-14","Mediagua","NA"
"22882","Urbano","NA","Pichincha","Sierra","21","7","Oct-14","Departamento en casa o edificio","NA"
"22883","Urbano","NA","Pichincha","Sierra","21","8","Oct-14","Casa / villa","NA"
"22884","Urbano","NA","Pichincha","Sierra","21","9","Oct-14","Casa / villa","Jefe(a) y cónyuge"
"22885","Urbano","NA","Pichincha","Sierra","21","10","Oct-14","Casa / villa","Jefe de hogar"
"22886","Urbano","NA","Pichincha","Sierra","21","11","Oct-14","Casa / villa","NA"
"22887","Urbano","NA","Pichincha","Sierra","21","12","Oct-14","Casa / villa","Jefe de hogar"
"22888","Urbano","NA","Pichincha","Sierra","21","1","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22889","Urbano","NA","Pichincha","Sierra","21","2","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22890","Urbano","NA","Pichincha","Sierra","21","3","Sep-14","Casa / villa","Jefe de hogar"
"22891","Urbano","NA","Pichincha","Sierra","21","4","Sep-14","Casa / villa","NA"
"22892","Urbano","NA","Pichincha","Sierra","21","5","Sep-14","Casa / villa","NA"
"22893","Urbano","NA","Pichincha","Sierra","21","6","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22894","Urbano","NA","Pichincha","Sierra","21","7","Sep-14","Casa / villa","Cónyuge"
"22895","Urbano","NA","Pichincha","Sierra","21","8","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22896","Urbano","NA","Pichincha","Sierra","21","9","Sep-14","Casa / villa","Jefe de hogar"
"22897","Urbano","NA","Pichincha","Sierra","21","10","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22898","Urbano","NA","Pichincha","Sierra","21","11","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22899","Urbano","NA","Pichincha","Sierra","21","12","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22900","Rural","NA","Pichincha","Sierra","999","1","Sep-14","Casa / villa","NA"
"22901","Rural","NA","Pichincha","Sierra","999","2","Sep-14","Casa / villa","NA"
"22902","Rural","NA","Pichincha","Sierra","999","3","Sep-14","Departamento en casa o edificio","NA"
"22903","Rural","NA","Pichincha","Sierra","999","4","Sep-14","Casa / villa","Jefe de hogar"
"22904","Rural","NA","Pichincha","Sierra","999","5","Sep-14","Casa / villa","NA"
"22905","Rural","NA","Pichincha","Sierra","999","6","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22906","Rural","NA","Pichincha","Sierra","999","7","Sep-14","Casa / villa","NA"
"22907","Rural","NA","Pichincha","Sierra","999","8","Sep-14","Casa / villa","NA"
"22908","Rural","NA","Pichincha","Sierra","999","9","Sep-14","Casa / villa","Jefe(a) y cónyuge"
"22909","Rural","NA","Pichincha","Sierra","999","10","Sep-14","Casa / villa","NA"
"22910","Rural","NA","Pichincha","Sierra","999","11","Sep-14","Casa / villa","Jefe de hogar"
"22911","Rural","NA","Pichincha","Sierra","999","12","Sep-14","Casa / villa","Jefe de hogar"
"22912","Rural","NA","Pichincha","Sierra","999","1","Jul-14","Cuarto en casa de inquilinato","NA"
"22913","Rural","NA","Pichincha","Sierra","999","2","Jul-14","Departamento en casa o edificio","Jefe(a) y cónyuge"
"22914","Rural","NA","Pichincha","Sierra","999","3","Jul-14","Casa / villa","NA"
"22915","Rural","NA","Pichincha","Sierra","999","4","Jul-14","Casa / villa","NA"
